0,1,2,3,4,paths
0,0,0,0,0,misc/100/78/78_3800_2400.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_3000_9000.tif
0,0,0,0,0,misc/100/18/18_600_3800.tif
0,1,0,0,0,ISL/100/32/32_2800_2200.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2700_2300.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2100_2100.tif
0,1,0,0,0,ISL/100/29/29_2000_600.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_700_800.tif
0,0,0,1,0,Roads/100/101/101_2100_4100.tif
0,0,0,0,1,Shifting_cultivation/100/66/66_4000_2100.tif
0,0,0,0,0,misc/100/81/81_8100_11900.tif
0,1,0,0,0,ISL/100/32/32_2300_2100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_3500_8800.tif
0,1,0,0,0,ISL/100/55/55_1800_1700.tif
0,0,0,1,1,Shifting_cultivation/100/101/101_1500_3500.tif
0,1,0,0,0,ISL/100/74/74_3600_4900.tif
0,0,0,0,0,misc/100/75/75_5700_3300.tif
0,1,0,0,0,ISL/100/48/48_2400_2700.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_1600_2000.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5600_3700.tif
0,1,0,0,0,ISL/100/74/74_2600_2300.tif
0,0,0,0,0,misc/100/75/75_700_1300.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_2700_3200.tif
0,1,0,0,0,ISL/100/48/48_1000_2200.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2500_2900.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_600_1300.tif
0,0,0,0,1,Shifting_cultivation/100/9/9_1600_1800.tif
0,0,0,0,0,misc/100/81/81_2300_4900.tif
0,1,0,0,0,ISL/100/44/44_2500_1700.tif
0,1,0,0,0,ISL/100/15/15_1100_900.tif
0,0,0,0,1,Shifting_cultivation/100/19/19_800_2000.tif
0,0,0,0,0,misc/100/81/81_10800_10000.tif
0,1,0,0,0,ISL/100/44/44_1700_2800.tif
0,1,0,0,0,ISL/100/89/89_3600_1400.tif
1,0,0,0,0,Industrial_agriculture/100/31/31_800_2700.tif
0,0,0,0,0,misc/100/32/32_1900_2300.tif
0,1,0,0,0,ISL/100/74/74_2800_2800.tif
0,0,0,0,0,misc/100/9/9_800_3100.tif
0,0,0,0,0,misc/100/78/78_2200_1100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5600_2500.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_3400_8700.tif
0,0,0,0,0,misc/100/78/78_2700_2400.tif
0,0,0,0,0,misc/100/81/81_4700_13200.tif
0,0,0,0,0,misc/100/74/74_1800_3300.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_700_1200.tif
0,1,0,0,0,ISL/100/89/89_2400_3100.tif
0,0,0,0,0,misc/100/75/75_4100_5800.tif
0,1,0,0,0,ISL/100/75/75_4300_3800.tif
0,1,0,0,0,ISL/100/74/74_2900_3300.tif
0,0,0,1,0,Roads/100/30/30_400_1400.tif
0,1,0,0,0,ISL/100/15/15_1200_3400.tif
0,0,0,0,0,misc/100/81/81_1400_8000.tif
0,0,0,0,0,misc/100/58/58_2300_1600.tif
0,0,0,1,0,Roads/100/33/33_1800_500.tif
0,1,0,0,0,ISL/100/74/74_3400_2200.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_2100_2000.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_3000_2500.tif
0,0,0,0,0,misc/100/74/74_2200_5700.tif
0,0,0,0,0,misc/100/81/81_11700_9700.tif
0,1,0,0,0,ISL/100/74/74_2900_1500.tif
0,0,0,0,0,misc/100/60/60_1800_11300.tif
0,1,0,0,0,ISL/100/29/29_1600_3500.tif
0,0,0,0,0,misc/100/12/12_2900_3000.tif
1,0,0,1,0,Industrial_agriculture/100/10/10_1200_1900.tif
0,1,0,0,0,ISL/100/84/84_1600_1100.tif
0,0,0,0,0,misc/100/25/25_2900_2000.tif
0,0,0,0,0,misc/100/92/92_7500_6200.tif
0,0,1,0,0,Mining/100/86/86_1400_2500.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6600_7000.tif
0,0,0,0,0,misc/100/92/92_5100_100.tif
0,1,0,0,0,ISL/100/84/84_1600_1100.tif
1,0,0,1,1,Industrial_agriculture/100/9/9_500_1500.tif
0,1,0,0,0,ISL/100/89/89_3400_2700.tif
0,0,0,0,0,misc/100/81/81_7400_2300.tif
0,0,0,0,0,misc/100/12/12_3400_4500.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_900_1400.tif
0,0,0,1,0,Roads/100/27/27_1400_1900.tif
0,0,0,0,0,misc/100/81/81_2900_13500.tif
0,0,0,0,0,misc/100/28/28_1800_3200.tif
0,0,0,0,1,Shifting_cultivation/100/19/19_1500_1900.tif
0,1,0,0,0,ISL/100/64/64_1900_2000.tif
0,1,0,0,0,ISL/100/39/39_2700_3300.tif
0,0,0,0,0,misc/100/21/21_1700_2900.tif
0,1,0,0,0,ISL/100/48/48_1400_2700.tif
0,1,0,0,0,ISL/100/29/29_1500_1100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5100_11700.tif
0,1,0,0,0,ISL/100/37/37_2200_2400.tif
0,1,0,0,0,ISL/100/32/32_2800_2700.tif
0,0,0,1,0,Roads/100/74/74_4100_2900.tif
0,0,0,0,0,misc/100/50/50_2900_2000.tif
0,1,0,0,0,ISL/100/53/53_1100_1900.tif
0,0,0,0,0,misc/100/21/21_100_3400.tif
0,1,0,0,0,ISL/100/39/39_2800_3200.tif
0,1,0,0,0,ISL/100/25/25_1600_1600.tif
0,0,0,0,0,misc/100/85/85_1200_5800.tif
0,1,0,0,0,ISL/100/33/33_2600_2000.tif
0,0,0,0,0,misc/100/89/89_1900_1600.tif
0,1,0,0,0,ISL/100/21/21_1700_1600.tif
0,1,0,0,0,ISL/100/75/75_2900_3900.tif
0,1,0,0,0,ISL/100/1/1_1400_1700.tif
0,1,0,0,0,ISL/100/37/37_2400_1400.tif
0,0,0,0,1,Shifting_cultivation/100/9/9_800_1600.tif
0,1,0,0,0,ISL/100/22/22_800_1900.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_2100_2500.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5500_10900.tif
0,1,0,0,0,ISL/100/25/25_1300_3200.tif
0,1,0,0,0,ISL/100/75/75_3800_3900.tif
0,1,0,0,0,ISL/100/25/25_1300_2700.tif
0,0,0,1,0,Roads/100/27/27_1800_600.tif
0,0,1,0,0,Mining/100/86/86_1200_2400.tif
0,0,0,0,0,misc/100/44/44_3400_3200.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_1900_4400.tif
0,0,0,1,0,Roads/100/85/85_2500_2200.tif
0,0,0,0,0,misc/100/78/78_3400_3500.tif
0,0,0,0,0,misc/100/78/78_5000_2300.tif
0,0,0,0,0,misc/100/66/66_300_1300.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5500_8900.tif
0,0,0,0,0,misc/100/74/74_3700_5500.tif
0,1,0,0,0,ISL/100/44/44_2500_1700.tif
0,1,0,0,0,ISL/100/75/75_3100_2900.tif
0,0,0,0,1,Shifting_cultivation/100/30/30_1800_1600.tif
0,0,0,0,0,misc/100/66/66_3300_2700.tif
0,1,0,0,0,ISL/100/22/22_1300_2900.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_3100_9000.tif
0,1,0,0,0,ISL/100/55/55_3000_3500.tif
0,0,0,0,0,misc/100/21/21_300_1100.tif
0,0,0,0,0,misc/100/81/81_6800_10100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7300_11100.tif
0,1,0,0,0,ISL/100/74/74_2400_2200.tif
0,1,0,0,0,ISL/100/64/64_2200_1900.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5400_4000.tif
0,0,0,0,1,Shifting_cultivation/100/19/19_2600_3500.tif
0,0,0,0,0,misc/100/29/29_2100_3200.tif
0,1,0,0,0,ISL/100/33/33_1800_800.tif
0,0,0,0,0,misc/100/85/85_2200_4100.tif
0,1,0,0,0,ISL/100/75/75_600_2300.tif
0,0,0,0,0,misc/100/37/37_2600_700.tif
0,1,0,0,0,ISL/100/75/75_3900_5300.tif
0,0,0,0,0,misc/100/78/78_3700_1000.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6200_11800.tif
0,0,0,1,0,Roads/100/1/1_1100_1500.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6700_6900.tif
0,1,1,0,0,Mining/100/84/84_1600_1700.tif
0,1,0,0,0,ISL/100/89/89_2800_4400.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6200_10000.tif
0,1,0,0,0,ISL/100/77/77_1800_1500.tif
0,1,0,0,0,ISL/100/55/55_1900_2600.tif
0,0,0,0,0,misc/100/29/29_3400_2100.tif
0,0,0,0,0,misc/100/60/60_300_5800.tif
0,0,0,1,0,Roads/100/85/85_3100_3000.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5700_12000.tif
0,0,0,0,0,misc/100/78/78_2800_1200.tif
0,0,0,0,0,misc/100/89/89_2400_5100.tif
0,1,0,0,0,ISL/100/84/84_1500_1200.tif
0,1,0,0,0,ISL/100/32/32_1700_2600.tif
0,1,0,0,0,ISL/100/39/39_2600_2700.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_3200_8800.tif
0,0,0,0,0,misc/100/78/78_2800_5000.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5800_3100.tif
0,0,0,1,1,Shifting_cultivation/100/19/19_700_2100.tif
0,0,0,0,0,misc/100/78/78_2000_5900.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_4100_2600.tif
0,0,0,0,0,misc/100/92/92_3800_5400.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_1200_3900.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5100_9600.tif
0,0,0,0,0,misc/100/15/15_900_1500.tif
0,1,0,0,0,ISL/100/22/22_2000_3500.tif
0,1,0,0,0,ISL/100/75/75_4000_5200.tif
0,1,0,0,0,ISL/100/21/21_1700_600.tif
0,1,0,0,0,ISL/100/15/15_1400_3700.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_4700_4100.tif
0,1,0,0,0,ISL/100/55/55_3100_1900.tif
0,0,0,1,1,Roads/100/101/101_1200_3500.tif
0,1,0,0,0,ISL/100/37/37_2300_1800.tif
0,0,0,0,0,misc/100/81/81_1200_2000.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7000_1100.tif
0,1,0,0,0,ISL/100/64/64_1000_2600.tif
0,1,0,0,0,ISL/100/75/75_1100_2000.tif
0,1,0,0,0,ISL/100/48/48_1300_3100.tif
0,1,0,0,0,ISL/100/55/55_2000_3000.tif
0,0,0,0,0,misc/100/60/60_6300_6500.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_9000_3300.tif
0,0,0,0,0,misc/100/81/81_100_13600.tif
0,0,0,0,0,misc/100/81/81_7800_6900.tif
0,0,0,0,0,misc/100/31/31_2800_2700.tif
0,0,0,0,0,misc/100/58/58_800_200.tif
0,0,0,1,0,Roads/100/85/85_2000_3300.tif
0,0,0,0,0,misc/100/22/22_2800_2200.tif
0,1,0,0,0,ISL/100/44/44_1200_1900.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_1500_2200.tif
0,0,0,0,0,misc/100/12/12_3300_1900.tif
0,0,0,0,0,misc/100/81/81_2100_5100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5900_3200.tif
0,1,0,0,0,ISL/100/74/74_2700_1200.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5100_8600.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5600_9600.tif
0,0,0,0,0,misc/100/75/75_3900_6600.tif
0,1,0,0,0,ISL/100/22/22_1800_3300.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_1700_3900.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7900_2900.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6400_10100.tif
0,0,0,0,0,misc/100/81/81_6000_12400.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_5400_1600.tif
1,0,0,0,0,Industrial_agriculture/100/27/27_1200_400.tif
0,0,0,0,0,misc/100/23/23_2600_1600.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5000_12900.tif
0,0,0,0,0,misc/100/12/12_4300_4900.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_5000_2400.tif
0,0,0,0,0,misc/100/81/81_700_1700.tif
0,1,0,0,0,ISL/100/22/22_1700_3600.tif
0,1,0,0,0,ISL/100/48/48_1100_900.tif
0,0,0,0,0,misc/100/18/18_3200_2100.tif
0,0,0,0,0,misc/100/21/21_2500_2200.tif
0,0,0,0,0,misc/100/10/10_1000_1000.tif
0,1,0,0,0,ISL/100/21/21_1800_900.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_3600_3900.tif
0,1,0,0,0,ISL/100/44/44_1700_2800.tif
0,0,0,1,0,Roads/100/101/101_1800_4100.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_6400_3800.tif
0,1,0,0,0,ISL/100/74/74_3000_4200.tif
0,0,0,0,0,misc/100/75/75_5400_3700.tif
0,0,0,0,0,misc/100/60/60_4500_6500.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5600_6200.tif
0,0,0,1,0,Roads/100/1/1_1500_1400.tif
0,0,0,0,0,misc/100/74/74_600_2300.tif
0,0,0,0,0,misc/100/85/85_5400_4300.tif
0,1,0,0,0,ISL/100/74/74_4400_3800.tif
0,0,1,0,0,Mining/100/86/86_1900_2400.tif
0,0,0,0,0,misc/100/78/78_5300_3900.tif
0,1,0,0,0,ISL/100/21/21_1500_1700.tif
0,1,0,0,0,ISL/100/75/75_4300_5100.tif
1,0,0,0,1,Industrial_agriculture/100/9/9_1000_1100.tif
0,0,0,0,0,misc/100/53/53_2800_0.tif
0,0,0,0,0,misc/100/75/75_5300_2800.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6700_7000.tif
0,0,0,0,1,Shifting_cultivation/100/10/10_800_2600.tif
0,0,0,0,0,misc/100/81/81_4700_3900.tif
0,1,0,0,0,ISL/100/64/64_700_1700.tif
0,0,0,0,0,misc/100/55/55_1700_4700.tif
0,0,0,0,0,misc/100/89/89_4900_400.tif
0,0,0,0,0,misc/100/85/85_4500_1700.tif
0,1,0,0,0,ISL/100/29/29_2300_2000.tif
0,0,0,0,0,misc/100/22/22_3100_2600.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_1300_1900.tif
0,0,0,0,0,misc/100/81/81_900_7000.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_3200_9100.tif
0,1,0,0,0,ISL/100/75/75_1400_3800.tif
0,0,0,0,0,misc/100/57/57_800_3900.tif
0,0,0,0,0,misc/100/25/25_200_3700.tif
0,1,0,0,0,ISL/100/39/39_2200_1100.tif
0,1,0,0,0,ISL/100/89/89_3500_3000.tif
0,0,0,0,0,misc/100/81/81_6000_7500.tif
0,1,0,0,0,ISL/100/15/15_1800_1500.tif
0,0,0,0,0,misc/100/78/78_500_6500.tif
0,0,0,0,1,Shifting_cultivation/100/19/19_800_1800.tif
0,1,0,0,0,ISL/100/74/74_4000_3400.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5300_8700.tif
0,1,0,0,0,ISL/100/1/1_1400_900.tif
0,0,0,0,0,misc/100/21/21_3100_2400.tif
0,0,0,0,0,misc/100/81/81_4600_10300.tif
0,0,0,0,0,misc/100/10/10_4600_4400.tif
0,1,0,0,0,ISL/100/48/48_2500_2300.tif
0,0,0,0,0,misc/100/12/12_2600_1800.tif
0,0,0,0,0,misc/100/81/81_8200_12200.tif
0,0,0,0,0,misc/100/50/50_1700_2800.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_1700_2400.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2300_1900.tif
0,0,0,0,0,misc/100/81/81_6200_9400.tif
0,0,0,0,1,Shifting_cultivation/100/9/9_1000_1300.tif
0,0,0,0,0,misc/100/55/55_1400_2000.tif
0,0,0,0,0,misc/100/78/78_3100_6500.tif
0,0,0,0,1,Shifting_cultivation/100/19/19_2500_3300.tif
0,0,0,1,1,Roads/100/92/92_5600_2400.tif
1,0,0,0,1,Industrial_agriculture/100/10/10_1000_2500.tif
0,0,0,0,0,misc/100/23/23_600_2700.tif
0,0,0,0,0,misc/100/81/81_8600_6800.tif
0,0,0,0,0,misc/100/78/78_2900_3600.tif
0,0,0,0,0,misc/100/44/44_200_2000.tif
0,0,0,0,0,misc/100/81/81_5600_6800.tif
0,1,0,0,0,ISL/100/25/25_1500_1700.tif
0,0,0,0,0,misc/100/15/15_1400_300.tif
0,0,0,0,0,misc/100/85/85_1600_4100.tif
1,0,0,0,0,Industrial_agriculture/100/27/27_1100_1100.tif
0,0,0,0,0,misc/100/55/55_1500_1800.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_3200_9000.tif
0,0,0,0,0,misc/100/60/60_4200_11600.tif
0,1,0,0,0,ISL/100/74/74_4600_4300.tif
0,0,0,0,0,misc/100/64/64_2600_1400.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2300_2000.tif
0,0,1,0,0,Mining/100/86/86_1600_1700.tif
0,0,0,1,0,Roads/100/85/85_3200_3000.tif
0,1,0,0,0,ISL/100/33/33_1500_1500.tif
0,0,0,0,0,misc/100/74/74_1100_2500.tif
0,0,0,0,0,misc/100/15/15_2600_2200.tif
0,0,0,0,0,misc/100/75/75_2100_3100.tif
0,0,0,0,0,misc/100/81/81_4700_6600.tif
0,0,0,0,0,misc/100/32/32_3200_900.tif
0,1,0,0,0,ISL/100/44/44_2500_2100.tif
0,0,0,0,0,misc/100/81/81_300_11700.tif
0,1,0,0,0,ISL/100/22/22_1800_3900.tif
0,1,0,0,0,ISL/100/29/29_1900_3200.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_900_2800.tif
0,0,0,0,0,misc/100/81/81_11100_10100.tif
0,0,0,0,0,misc/100/39/39_200_3000.tif
0,1,0,0,0,ISL/100/44/44_1500_3500.tif
0,0,0,0,0,misc/100/92/92_1800_5500.tif
0,0,0,0,0,misc/100/10/10_4300_3800.tif
0,0,0,0,0,misc/100/18/18_1600_500.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6500_11800.tif
0,0,0,0,0,misc/100/60/60_6200_10000.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5500_2700.tif
0,1,0,0,0,ISL/100/77/77_700_1200.tif
0,0,0,0,0,misc/100/60/60_2000_5800.tif
0,0,0,0,0,misc/100/15/15_1100_2800.tif
0,1,0,0,0,ISL/100/44/44_1600_4300.tif
0,0,0,0,0,misc/100/29/29_3500_2700.tif
0,0,0,0,0,misc/100/31/31_2200_3000.tif
0,0,0,0,0,misc/100/101/101_500_3700.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5400_6400.tif
0,0,0,0,0,misc/100/66/66_100_3400.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5200_11300.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5300_12300.tif
0,1,0,0,0,ISL/100/25/25_1700_2600.tif
0,1,0,0,0,ISL/100/55/55_3000_3500.tif
0,0,0,0,0,misc/100/7/7_2800_4600.tif
0,0,0,0,0,misc/100/81/81_7600_7800.tif
0,0,0,0,1,Shifting_cultivation/100/19/19_3500_4000.tif
0,1,0,0,0,ISL/100/15/15_1100_3300.tif
0,1,0,0,0,ISL/100/25/25_1400_2500.tif
0,0,0,0,0,misc/100/18/18_700_2800.tif
0,1,0,0,0,ISL/100/89/89_1100_1100.tif
0,0,0,0,0,misc/100/10/10_4000_700.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8300_10900.tif
0,1,0,0,0,ISL/100/74/74_1700_1600.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2100_1600.tif
0,0,0,0,1,Shifting_cultivation/100/66/66_3700_1300.tif
0,1,0,0,0,ISL/100/75/75_3600_4700.tif
0,1,0,0,0,ISL/100/89/89_2000_4700.tif
1,0,0,1,0,Roads/100/9/9_700_1000.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_2800_2400.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_5500_4000.tif
0,1,0,0,0,ISL/100/74/74_2700_1000.tif
0,1,0,0,0,ISL/100/22/22_900_1800.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_5100_2700.tif
0,0,0,0,0,misc/100/81/81_3800_10200.tif
0,0,0,1,0,Roads/100/85/85_2500_2300.tif
0,1,0,0,0,ISL/100/48/48_2800_1600.tif
0,0,0,0,1,Shifting_cultivation/100/19/19_3300_4100.tif
0,0,0,0,0,misc/100/60/60_5800_2500.tif
0,0,0,0,0,misc/100/7/7_700_1000.tif
0,0,0,0,0,misc/100/75/75_200_2500.tif
0,0,0,0,0,misc/100/48/48_3100_4600.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_5800_3700.tif
0,1,0,0,0,ISL/100/48/48_2800_1900.tif
0,1,0,0,0,ISL/100/64/64_700_1200.tif
0,1,0,0,0,ISL/100/64/64_1100_1000.tif
0,1,0,0,0,ISL/100/55/55_3400_2400.tif
0,1,0,0,0,ISL/100/75/75_2800_3100.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_2200_2200.tif
1,0,0,0,0,Industrial_agriculture/100/31/31_1400_2300.tif
0,0,0,1,0,Roads/100/55/55_2100_3800.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_7200_3600.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_4100_5100.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_2300_2200.tif
0,0,0,0,1,Shifting_cultivation/100/66/66_3500_1400.tif
0,1,0,0,0,ISL/100/74/74_3300_4400.tif
0,1,0,0,0,ISL/100/89/89_3400_2500.tif
0,0,0,0,0,misc/100/50/50_3200_3300.tif
0,1,0,0,0,ISL/100/22/22_1700_2900.tif
0,0,0,0,0,misc/100/85/85_3600_2900.tif
0,0,0,1,0,Roads/100/66/66_2300_1800.tif
0,0,0,0,0,misc/100/81/81_3500_6700.tif
0,1,0,0,0,ISL/100/75/75_400_2000.tif
0,0,0,0,0,misc/100/85/85_2700_5300.tif
0,0,0,1,0,Roads/100/101/101_2400_4000.tif
0,0,0,1,0,Roads/100/85/85_2000_3300.tif
0,1,0,0,0,ISL/100/55/55_2400_1100.tif
0,1,0,0,0,ISL/100/64/64_1300_2100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7700_11000.tif
0,0,0,0,0,misc/100/81/81_8600_12800.tif
0,1,0,0,0,ISL/100/15/15_1100_3400.tif
0,0,0,0,0,misc/100/92/92_2600_2000.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_9000_3300.tif
0,0,0,0,0,misc/100/39/39_1300_3800.tif
0,1,0,0,0,ISL/100/74/74_3600_2100.tif
0,1,0,0,0,ISL/100/39/39_2600_2700.tif
0,1,0,0,0,ISL/100/74/74_3100_2200.tif
0,0,0,0,0,misc/100/81/81_11200_10700.tif
0,1,0,0,0,ISL/100/39/39_1600_2300.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_1700_200.tif
0,0,0,1,0,Roads/100/30/30_1200_800.tif
0,0,0,0,0,misc/100/81/81_3700_2900.tif
0,0,0,0,0,misc/100/81/81_3000_5500.tif
0,1,0,0,0,ISL/100/55/55_3200_2400.tif
0,0,0,0,0,misc/100/86/86_1500_900.tif
0,1,0,0,0,ISL/100/33/33_700_1600.tif
0,1,0,0,0,ISL/100/29/29_2400_1000.tif
0,0,0,0,0,misc/100/33/33_2100_900.tif
0,0,0,0,0,misc/100/81/81_7000_2300.tif
0,0,0,1,0,Roads/100/30/30_800_1700.tif
0,1,0,0,0,ISL/100/74/74_2500_2200.tif
0,1,0,0,0,ISL/100/29/29_1700_2600.tif
0,1,0,0,0,ISL/100/32/32_2600_1700.tif
0,1,0,0,0,ISL/100/15/15_1400_3100.tif
0,1,0,0,0,ISL/100/89/89_2200_1600.tif
0,1,0,0,0,ISL/100/89/89_2200_2900.tif
0,0,0,0,1,Shifting_cultivation/100/66/66_3700_1900.tif
0,0,0,1,0,Roads/100/66/66_1700_2000.tif
0,0,0,1,0,Roads/100/85/85_3900_3200.tif
0,1,0,0,0,ISL/100/39/39_2200_1100.tif
0,0,0,0,0,misc/100/12/12_3400_2900.tif
0,0,0,0,0,misc/100/23/23_200_900.tif
0,0,0,0,0,misc/100/57/57_4500_4200.tif
0,1,0,0,0,ISL/100/44/44_2400_2100.tif
0,0,0,0,1,Shifting_cultivation/100/10/10_1100_2600.tif
0,0,0,0,0,misc/100/75/75_6300_2500.tif
0,1,0,0,0,ISL/100/22/22_1700_3800.tif
0,0,0,0,0,misc/100/25/25_900_1800.tif
0,1,0,0,0,ISL/100/74/74_3000_1500.tif
0,0,0,0,0,misc/100/81/81_1400_4700.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8700_4300.tif
0,0,0,0,0,misc/100/81/81_8800_6400.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8200_4000.tif
0,1,0,0,0,ISL/100/77/77_1800_1800.tif
0,0,0,0,0,misc/100/75/75_5400_4900.tif
0,0,0,0,0,misc/100/18/18_1500_2600.tif
0,0,0,0,0,misc/100/78/78_2100_5300.tif
1,0,0,1,0,Roads/100/10/10_900_2300.tif
0,1,0,0,0,ISL/100/55/55_1800_2400.tif
0,1,0,0,0,ISL/100/1/1_1200_1700.tif
0,1,0,0,0,ISL/100/32/32_700_1900.tif
0,0,0,0,0,misc/100/10/10_800_2200.tif
0,0,0,0,0,misc/100/75/75_4200_5500.tif
0,0,0,0,0,misc/100/81/81_3700_11200.tif
1,0,0,0,0,Industrial_agriculture/100/31/31_900_2400.tif
0,0,0,0,1,Shifting_cultivation/100/10/10_500_2300.tif
0,0,0,0,0,misc/100/101/101_3300_2300.tif
0,0,0,0,0,misc/100/44/44_100_1400.tif
0,0,0,0,1,Shifting_cultivation/100/19/19_2700_2500.tif
0,1,0,0,0,ISL/100/74/74_4500_4400.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_2300_1900.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_1200_2100.tif
0,0,0,0,0,misc/100/92/92_5900_4900.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_3900_4500.tif
1,0,0,1,0,Roads/100/10/10_1000_2300.tif
0,0,0,0,0,misc/100/55/55_4000_200.tif
0,0,0,0,0,misc/100/15/15_1100_3700.tif
0,1,0,0,0,ISL/100/21/21_1300_800.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6000_10100.tif
0,1,0,0,0,ISL/100/89/89_2400_4500.tif
0,1,0,0,0,ISL/100/48/48_2800_1900.tif
0,0,0,0,0,misc/100/89/89_5000_900.tif
0,1,0,0,0,ISL/100/75/75_4200_5900.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_2700_3400.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_2100_1300.tif
1,0,0,0,0,Industrial_agriculture/100/31/31_700_2300.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_3600_2400.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_3600_2100.tif
0,1,0,0,0,ISL/100/74/74_3700_3700.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8300_10900.tif
0,1,0,0,0,ISL/100/21/21_1400_2200.tif
1,0,0,0,0,Industrial_agriculture/100/31/31_1800_2600.tif
0,0,0,0,0,misc/100/57/57_900_2300.tif
0,0,0,1,0,Roads/100/85/85_2000_2000.tif
0,0,1,0,0,Mining/100/86/86_600_300.tif
0,1,0,0,0,ISL/100/29/29_600_1000.tif
