0,1,2,3,4,paths
0,0,0,0,0,misc/100/81/81_2000_12600.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_2600_2800.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7500_11200.tif
0,1,0,0,0,ISL/100/84/84_1800_1400.tif
0,0,0,0,0,misc/100/60/60_600_7500.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_3900_3900.tif
0,1,0,0,0,ISL/100/55/55_4000_1100.tif
0,1,0,0,0,ISL/100/75/75_4400_4200.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_1200_1100.tif
0,0,0,1,1,Roads/100/101/101_2000_700.tif
0,1,0,0,0,ISL/100/48/48_1800_4000.tif
0,0,0,0,0,misc/100/21/21_300_1500.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_1000_1400.tif
1,0,0,0,0,Industrial_agriculture/100/27/27_1300_500.tif
0,0,0,0,0,misc/100/53/53_300_1100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6500_2100.tif
0,0,0,0,0,misc/100/50/50_2100_6100.tif
0,0,0,0,0,misc/100/92/92_2800_2300.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_1900_2300.tif
0,1,0,0,0,ISL/100/74/74_2500_3900.tif
0,0,0,0,0,misc/100/85/85_3000_600.tif
0,1,0,0,0,ISL/100/74/74_4200_3700.tif
0,1,0,0,0,ISL/100/53/53_1400_2100.tif
0,0,0,0,0,misc/100/37/37_1900_1600.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_5300_3700.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_1600_2100.tif
0,1,0,0,0,ISL/100/32/32_2900_2300.tif
0,0,0,0,0,misc/100/60/60_5000_8200.tif
0,1,0,0,0,ISL/100/64/64_1900_1600.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6700_1500.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_2900_2300.tif
0,0,1,0,0,Mining/100/86/86_600_300.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2200_1700.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_5200_1900.tif
0,0,0,0,1,Shifting_cultivation/100/19/19_3000_4100.tif
0,1,0,0,0,ISL/100/55/55_1600_3000.tif
0,1,0,0,0,ISL/100/75/75_4000_4200.tif
0,1,0,0,0,ISL/100/25/25_1300_3100.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_2100_2400.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_4700_12700.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6000_10800.tif
0,1,0,0,0,ISL/100/64/64_1700_2100.tif
0,1,0,0,0,ISL/100/74/74_2900_4600.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_700_3400.tif
0,0,0,1,1,Roads/100/101/101_1600_4300.tif
0,1,0,0,0,ISL/100/89/89_2100_4000.tif
0,1,0,0,0,ISL/100/29/29_2000_3100.tif
0,0,0,0,0,misc/100/78/78_3800_5400.tif
0,0,0,0,1,Shifting_cultivation/100/10/10_2000_2900.tif
0,0,1,0,0,Mining/100/86/86_1500_2800.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_2800_2300.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7100_6200.tif
0,1,0,0,0,ISL/100/25/25_1200_2200.tif
1,0,0,0,0,Industrial_agriculture/100/27/27_1700_500.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7500_6400.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6000_6300.tif
0,0,0,0,0,misc/100/44/44_2100_300.tif
0,0,0,0,1,Shifting_cultivation/100/10/10_700_2500.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_1200_1300.tif
0,0,0,1,1,Roads/100/101/101_2400_3800.tif
0,0,0,0,0,misc/100/50/50_2100_4100.tif
0,1,0,0,0,ISL/100/39/39_3100_2800.tif
0,0,0,0,0,misc/100/81/81_10000_4500.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_1300_2000.tif
0,1,0,0,0,ISL/100/15/15_1400_3700.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7900_10600.tif
0,0,0,0,0,misc/100/23/23_2500_1200.tif
0,1,0,0,0,ISL/100/77/77_1400_900.tif
0,1,0,0,0,ISL/100/1/1_1600_1500.tif
1,0,0,0,0,Industrial_agriculture/100/31/31_1100_2800.tif
0,1,0,0,0,ISL/100/75/75_800_3000.tif
0,0,0,1,0,Roads/100/85/85_700_3100.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_4100_2600.tif
0,0,0,1,1,Roads/100/101/101_2400_3800.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7200_1200.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6100_6900.tif
0,0,0,0,0,misc/100/74/74_5700_2700.tif
0,0,0,0,0,misc/100/44/44_600_2600.tif
0,0,0,0,0,misc/100/92/92_900_3700.tif
0,0,0,0,0,misc/100/28/28_300_4100.tif
1,0,0,0,0,Industrial_agriculture/100/27/27_700_800.tif
0,1,0,0,0,ISL/100/48/48_800_1800.tif
0,0,0,1,0,Roads/100/30/30_900_500.tif
0,0,0,0,0,misc/100/55/55_3100_1300.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8000_5300.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_2900_4300.tif
0,1,0,0,0,ISL/100/74/74_3300_3600.tif
1,0,0,0,0,Industrial_agriculture/100/31/31_1300_2600.tif
0,1,0,0,0,ISL/100/64/64_1600_2100.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_1600_1900.tif
0,0,0,0,0,misc/100/78/78_5100_1700.tif
0,0,0,0,0,misc/100/48/48_2100_900.tif
0,0,0,0,0,misc/100/55/55_4100_1500.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_1300_2000.tif
0,0,0,0,0,misc/100/7/7_500_4200.tif
0,0,0,0,1,Shifting_cultivation/100/66/66_3300_1200.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5900_6800.tif
0,1,0,0,0,ISL/100/15/15_2000_2200.tif
0,0,0,0,0,misc/100/57/57_4800_1900.tif
0,0,0,0,0,misc/100/81/81_4200_5400.tif
0,0,0,0,0,misc/100/27/27_2100_1500.tif
0,0,0,1,1,Shifting_cultivation/100/101/101_1500_2300.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_1800_400.tif
0,1,0,0,0,ISL/100/75/75_3900_6100.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2600_2100.tif
0,1,0,0,0,ISL/100/64/64_500_1200.tif
0,1,0,0,0,ISL/100/48/48_2500_2400.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5700_4000.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_7100_3500.tif
0,1,0,0,0,ISL/100/22/22_2600_1200.tif
0,1,0,0,0,ISL/100/22/22_2700_1700.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2500_2400.tif
0,0,0,1,0,Roads/100/85/85_1800_1800.tif
0,0,0,0,0,misc/100/75/75_1900_4600.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_1000_1200.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_3800_2600.tif
0,1,0,0,0,ISL/100/74/74_2600_5400.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_6600_3600.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_4900_4700.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5800_10700.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5200_11500.tif
1,0,0,0,1,Industrial_agriculture/100/10/10_900_2500.tif
0,0,0,0,0,misc/100/101/101_1800_4400.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_700_1300.tif
0,0,0,0,0,misc/100/92/92_3600_600.tif
0,0,0,0,0,misc/100/81/81_4600_9000.tif
0,1,0,0,0,ISL/100/22/22_1300_2900.tif
0,0,0,0,0,misc/100/28/28_1800_1400.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_1800_2700.tif
1,0,0,0,1,Shifting_cultivation/100/10/10_1900_2100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6100_2500.tif
0,0,0,1,1,Roads/100/30/30_1700_1500.tif
1,0,0,0,1,Shifting_cultivation/100/10/10_2000_3600.tif
0,1,0,0,0,ISL/100/55/55_2600_3500.tif
0,0,0,0,0,misc/100/12/12_4400_2600.tif
0,0,0,0,0,misc/100/60/60_4300_1400.tif
0,0,0,1,0,Roads/100/85/85_2500_2300.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_1800_3300.tif
1,0,0,1,0,Industrial_agriculture/100/10/10_1100_2200.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2700_2700.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_5800_1800.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_6200_2200.tif
1,0,0,0,1,Industrial_agriculture/100/10/10_1000_2500.tif
0,1,0,0,0,ISL/100/48/48_900_1900.tif
1,0,0,0,1,Industrial_agriculture/100/9/9_1300_1200.tif
0,1,0,0,0,ISL/100/75/75_3600_4000.tif
0,1,0,0,0,ISL/100/39/39_2000_2600.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_1500_3900.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_1700_1300.tif
0,1,0,0,0,ISL/100/74/74_4000_4000.tif
0,0,0,0,0,misc/100/50/50_2800_4100.tif
0,0,0,0,0,misc/100/53/53_1800_500.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_1700_1600.tif
0,0,0,1,0,Roads/100/9/9_700_900.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_2100_3100.tif
0,0,0,0,0,misc/100/30/30_100_800.tif
0,0,0,0,0,misc/100/33/33_1100_2800.tif
0,0,0,0,0,misc/100/50/50_0_4800.tif
0,0,0,0,0,misc/100/85/85_3600_2400.tif
0,1,0,0,0,ISL/100/74/74_4900_3800.tif
0,0,0,1,0,Roads/100/27/27_1100_1700.tif
0,0,0,0,0,misc/100/81/81_3800_700.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_2100_1500.tif
0,0,0,0,1,Shifting_cultivation/100/30/30_1000_400.tif
0,0,1,0,0,Mining/100/86/86_1800_1800.tif
0,1,0,0,0,ISL/100/55/55_2500_2000.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_1900_2600.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6100_7400.tif
0,1,0,0,0,ISL/100/55/55_2600_4200.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_2900_2500.tif
0,1,0,0,0,ISL/100/74/74_2800_2900.tif
0,1,0,0,0,ISL/100/64/64_800_2100.tif
0,1,0,0,0,ISL/100/75/75_400_2100.tif
0,0,0,0,0,misc/100/81/81_10500_12600.tif
0,0,0,0,1,Shifting_cultivation/100/30/30_1700_1700.tif
1,0,0,0,0,Industrial_agriculture/100/31/31_1700_2500.tif
1,0,0,0,1,Shifting_cultivation/100/9/9_1200_1900.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6200_2900.tif
0,1,0,1,0,ISL/100/55/55_2700_4100.tif
0,1,0,0,0,ISL/100/22/22_600_2200.tif
0,1,0,0,0,ISL/100/74/74_4300_3200.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_2700_2100.tif
0,1,0,0,0,ISL/100/89/89_1400_1900.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_1600_3900.tif
0,0,0,0,0,misc/100/55/55_2500_800.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_3800_2700.tif
0,0,1,0,0,Mining/100/86/86_1400_2900.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5100_12400.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_2000_2000.tif
0,1,0,0,0,ISL/100/29/29_500_1500.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_2000_2700.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_1600_4900.tif
0,0,0,1,0,Roads/100/85/85_4400_3300.tif
0,0,0,0,0,misc/100/53/53_1600_3000.tif
0,0,0,0,0,misc/100/60/60_3600_5800.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_3800_2300.tif
0,1,0,0,0,ISL/100/44/44_800_1000.tif
0,0,0,0,1,Shifting_cultivation/100/19/19_500_1600.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8600_4200.tif
0,0,0,0,0,misc/100/89/89_4600_800.tif
0,0,0,0,0,misc/100/48/48_1800_400.tif
0,0,0,1,0,Roads/100/53/53_2600_2500.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_1800_3700.tif
0,0,0,0,0,misc/100/29/29_2800_2700.tif
0,0,0,1,1,Shifting_cultivation/100/92/92_5500_2200.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_3600_9100.tif
0,1,0,0,0,ISL/100/15/15_900_500.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_1700_3000.tif
0,0,0,0,0,misc/100/28/28_100_2800.tif
0,0,0,0,0,misc/100/66/66_4800_2800.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_2200_2200.tif
1,0,0,0,0,Industrial_agriculture/100/31/31_1700_2400.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5700_12100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8300_4100.tif
0,0,1,0,0,Mining/100/84/84_1300_2300.tif
0,1,0,0,0,ISL/100/39/39_2200_1400.tif
0,0,0,0,0,misc/100/78/78_1400_4800.tif
0,1,0,0,0,ISL/100/22/22_1500_2300.tif
0,1,0,0,0,ISL/100/75/75_3000_6200.tif
0,1,0,0,0,ISL/100/39/39_2500_2100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6400_7000.tif
0,1,0,0,0,ISL/100/75/75_900_2800.tif
0,0,0,1,0,Roads/100/19/19_800_1300.tif
1,0,0,0,0,Industrial_agriculture/100/31/31_800_2400.tif
0,1,0,0,0,ISL/100/74/74_2900_3500.tif
0,0,0,1,0,Roads/100/27/27_400_1300.tif
0,1,0,0,0,ISL/100/74/74_3400_2200.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_3400_8800.tif
0,0,0,1,0,Roads/100/33/33_1700_900.tif
0,0,0,0,0,misc/100/25/25_2800_2300.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2000_2800.tif
0,1,0,0,0,ISL/100/55/55_3900_2700.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_1100_3700.tif
0,1,0,0,0,ISL/100/29/29_1900_500.tif
0,0,0,0,1,Shifting_cultivation/100/66/66_3800_1900.tif
0,0,1,0,0,Mining/100/86/86_1100_2400.tif
0,0,0,0,0,misc/100/86/86_300_600.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8900_3800.tif
0,0,0,0,0,misc/100/81/81_3500_13200.tif
0,1,0,0,0,ISL/100/89/89_3200_3900.tif
0,1,0,0,0,ISL/100/74/74_3600_4000.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_4900_9900.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_1300_900.tif
0,1,0,0,0,ISL/100/74/74_4000_5200.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_5100_4100.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_4700_3200.tif
0,0,0,0,1,Shifting_cultivation/100/10/10_1600_2300.tif
0,1,0,0,0,ISL/100/15/15_1300_3000.tif
0,1,0,0,0,ISL/100/64/64_1700_1700.tif
0,0,0,0,0,misc/100/48/48_3500_2000.tif
0,1,0,1,0,Roads/100/89/89_1400_2700.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_700_600.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_1900_2900.tif
0,1,0,0,0,ISL/100/55/55_2900_3000.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8400_4300.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_700_2400.tif
0,0,0,0,0,misc/100/81/81_9300_10600.tif
0,1,0,0,0,ISL/100/25/25_2000_2100.tif
0,0,0,0,0,misc/100/55/55_3900_1800.tif
0,0,1,0,0,Mining/100/86/86_600_1700.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_2900_2300.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_2000_1600.tif
0,0,0,1,0,Roads/100/27/27_1800_500.tif
0,0,0,0,1,Shifting_cultivation/100/19/19_2400_3200.tif
0,0,0,0,0,misc/100/81/81_4200_12400.tif
0,0,0,1,1,Shifting_cultivation/100/101/101_1600_3500.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6800_1800.tif
0,0,0,0,1,Shifting_cultivation/100/9/9_1000_1900.tif
0,0,0,0,0,misc/100/18/18_600_600.tif
0,0,0,0,0,misc/100/85/85_2100_3800.tif
0,0,0,0,0,misc/100/50/50_400_5400.tif
0,1,0,1,0,ISL/100/84/84_1600_1900.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_6300_2200.tif
0,1,0,0,0,ISL/100/37/37_2200_2000.tif
0,1,0,0,0,ISL/100/89/89_2300_2300.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5100_9600.tif
0,0,0,0,0,misc/100/81/81_11100_6200.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5100_9100.tif
0,0,0,1,1,Roads/100/101/101_1800_600.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_1500_1600.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_6700_3600.tif
0,0,0,0,1,Shifting_cultivation/100/19/19_700_1500.tif
0,1,0,0,0,ISL/100/39/39_1500_1800.tif
0,0,0,1,0,Roads/100/66/66_1700_2000.tif
0,0,0,1,0,Roads/100/85/85_1800_1700.tif
0,0,0,1,1,Shifting_cultivation/100/101/101_1700_4000.tif
0,0,0,0,0,misc/100/50/50_3400_5300.tif
0,0,0,0,0,misc/100/25/25_400_3800.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_2300_2400.tif
0,0,0,1,0,Roads/100/84/84_1900_1400.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_5100_2500.tif
0,1,0,0,0,ISL/100/75/75_2600_5400.tif
0,0,0,0,0,misc/100/58/58_2400_0.tif
0,1,0,0,0,ISL/100/74/74_3000_4200.tif
0,1,0,0,0,ISL/100/48/48_1400_1900.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_2300_2400.tif
1,0,0,1,0,Roads/100/9/9_1200_2000.tif
0,0,0,0,0,misc/100/81/81_800_7000.tif
0,1,0,0,0,ISL/100/75/75_2800_4600.tif
0,0,0,0,0,misc/100/7/7_3200_500.tif
0,0,0,0,0,misc/100/92/92_6700_700.tif
0,0,1,0,0,Mining/100/86/86_200_1000.tif
0,1,0,0,0,ISL/100/89/89_2600_2600.tif
0,1,0,0,0,ISL/100/21/21_1800_1000.tif
0,0,0,0,0,misc/100/48/48_800_3100.tif
0,1,0,0,0,ISL/100/74/74_4100_2400.tif
0,1,0,0,0,ISL/100/22/22_1000_2500.tif
0,1,0,0,0,ISL/100/21/21_1800_1000.tif
0,0,0,1,0,Roads/100/30/30_900_500.tif
0,0,0,0,0,misc/100/81/81_3200_13600.tif
1,0,0,0,0,Industrial_agriculture/100/31/31_1100_2600.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2500_2600.tif
0,0,0,1,1,Roads/100/19/19_900_1900.tif
1,0,0,0,1,Industrial_agriculture/100/9/9_900_1300.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7800_5700.tif
0,1,0,0,0,ISL/100/39/39_300_900.tif
0,1,0,0,0,ISL/100/74/74_3800_4900.tif
0,1,0,1,0,Roads/100/89/89_2700_2300.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_3600_2500.tif
0,1,0,0,0,ISL/100/89/89_2100_3100.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2200_2000.tif
0,0,0,0,0,misc/100/75/75_3300_5900.tif
0,0,0,1,0,Roads/100/74/74_3800_3000.tif
0,0,0,0,1,Shifting_cultivation/100/30/30_700_1400.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_2400_2500.tif
0,0,1,0,0,Mining/100/86/86_1800_1800.tif
0,1,0,0,0,ISL/100/89/89_3200_1600.tif
0,1,0,0,0,ISL/100/77/77_2300_2200.tif
0,1,0,0,0,ISL/100/15/15_1800_2700.tif
0,0,0,0,0,misc/100/85/85_2100_5800.tif
0,0,0,0,0,misc/100/53/53_3100_900.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5400_7700.tif
0,1,0,0,0,ISL/100/74/74_3700_2400.tif
0,0,0,0,0,misc/100/50/50_1400_2800.tif
1,0,0,0,0,Industrial_agriculture/100/27/27_1500_1200.tif
0,0,0,0,0,misc/100/74/74_3100_6200.tif
0,0,0,1,0,Roads/100/33/33_1800_600.tif
0,0,0,0,0,misc/100/19/19_1100_2500.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5300_7600.tif
0,0,0,1,0,Roads/100/58/58_1900_2500.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_6300_2600.tif
0,0,0,0,1,Shifting_cultivation/100/19/19_700_1400.tif
0,0,0,0,0,misc/100/81/81_8600_7000.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_3700_1900.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2500_1800.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5900_3200.tif
0,0,0,0,0,misc/100/28/28_2400_1200.tif
0,0,0,0,0,misc/100/81/81_11700_400.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2100_1000.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6600_7200.tif
0,0,0,0,0,misc/100/50/50_900_6500.tif
0,0,0,0,0,misc/100/22/22_2600_4200.tif
0,0,0,0,0,misc/100/50/50_3400_6400.tif
0,0,1,0,0,Mining/100/86/86_1600_1900.tif
0,1,0,0,0,ISL/100/75/75_1400_3200.tif
0,1,0,0,0,ISL/100/33/33_1600_1900.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6300_1900.tif
0,0,0,0,0,misc/100/78/78_2000_3700.tif
0,1,0,0,0,ISL/100/33/33_1500_1600.tif
0,1,0,0,0,ISL/100/74/74_3500_1400.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8000_10600.tif
0,0,0,0,0,misc/100/60/60_5300_2400.tif
0,0,0,1,1,Roads/100/101/101_1200_3500.tif
0,1,0,0,0,ISL/100/75/75_2700_5600.tif
0,0,0,0,0,misc/100/12/12_4500_100.tif
0,0,0,0,0,misc/100/60/60_4600_8100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5200_9800.tif
0,0,0,0,0,misc/100/60/60_1400_9300.tif
0,1,0,0,0,ISL/100/39/39_2800_2800.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8800_3200.tif
0,1,0,0,0,ISL/100/75/75_600_2200.tif
0,0,0,0,0,misc/100/77/77_0_1500.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6300_10500.tif
0,0,0,1,0,Roads/100/85/85_1700_3300.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8600_4300.tif
0,0,0,0,0,misc/100/55/55_200_4700.tif
1,0,0,0,0,Industrial_agriculture/100/27/27_1200_400.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_4100_2500.tif
0,1,0,0,0,ISL/100/22/22_1600_1800.tif
1,0,0,1,0,Industrial_agriculture/100/10/10_2000_3400.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_1300_3200.tif
0,0,0,1,0,Roads/100/92/92_5500_2300.tif
0,0,0,1,1,Shifting_cultivation/100/101/101_1900_3500.tif
0,0,0,0,0,misc/100/19/19_2900_2600.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_600_3600.tif
0,0,0,1,0,Roads/100/9/9_700_900.tif
0,0,0,0,0,misc/100/53/53_2900_2700.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_2400_2500.tif
0,0,0,0,0,misc/100/60/60_2600_200.tif
0,1,0,0,0,ISL/100/25/25_1300_900.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6600_1400.tif
0,0,0,0,0,misc/100/81/81_3100_11900.tif
0,1,0,0,0,ISL/100/55/55_1800_2800.tif
1,0,0,0,1,Shifting_cultivation/100/9/9_1400_1700.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6500_1700.tif
0,0,0,0,0,misc/100/78/78_500_3500.tif
0,0,0,1,0,Roads/100/30/30_700_400.tif
0,0,0,0,0,misc/100/74/74_3700_3300.tif
0,0,0,0,0,misc/100/60/60_1900_9400.tif
0,0,1,0,0,Mining/100/86/86_1700_2600.tif
0,1,0,0,0,ISL/100/74/74_2700_4600.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8100_4700.tif
0,1,0,0,0,ISL/100/32/32_1300_2200.tif
0,1,0,0,0,ISL/100/29/29_500_2100.tif
0,0,0,0,0,misc/100/39/39_3100_2000.tif
0,0,0,0,0,misc/100/50/50_2000_600.tif
0,0,0,0,0,misc/100/58/58_400_2800.tif
0,0,0,0,0,misc/100/85/85_2100_4400.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_1800_900.tif
1,0,0,0,1,Industrial_agriculture/100/10/10_1400_2300.tif
0,0,0,0,1,Shifting_cultivation/100/19/19_2600_4100.tif
0,0,0,0,0,misc/100/81/81_4900_5800.tif
1,0,0,0,1,Industrial_agriculture/100/9/9_1000_1100.tif
0,0,0,0,0,misc/100/18/18_3700_3000.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7200_1200.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_1100_1900.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7900_3000.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6900_1200.tif
0,0,0,1,0,Roads/100/9/9_400_1400.tif
0,1,0,0,0,ISL/100/15/15_1400_500.tif
1,0,0,0,0,Industrial_agriculture/100/27/27_1400_1000.tif
0,0,0,0,0,misc/100/66/66_4200_1700.tif
0,1,0,0,0,ISL/100/84/84_1700_1300.tif
0,0,0,0,0,misc/100/92/92_1300_4300.tif
0,1,0,0,0,ISL/100/74/74_3000_4100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6200_10400.tif
0,0,0,0,0,misc/100/81/81_200_11400.tif
0,0,0,0,0,misc/100/66/66_2700_400.tif
1,0,0,0,0,Industrial_agriculture/100/27/27_800_1100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_4600_12500.tif
0,1,0,0,0,ISL/100/74/74_2500_1000.tif
0,0,0,1,1,Roads/100/92/92_5500_2100.tif
0,0,0,0,0,misc/100/81/81_8700_11800.tif
0,1,0,0,0,ISL/100/89/89_3100_4100.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_3300_2100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6400_11700.tif
0,0,0,1,0,Roads/100/10/10_800_2400.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_4900_11800.tif
0,1,0,0,0,ISL/100/74/74_3700_2400.tif
0,0,0,0,0,misc/100/12/12_1100_300.tif
0,0,0,0,0,misc/100/19/19_800_900.tif
0,1,0,0,0,ISL/100/29/29_500_1900.tif
0,0,0,1,0,Roads/100/19/19_900_1700.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8400_4000.tif
0,1,0,0,0,ISL/100/53/53_1500_2100.tif
0,0,0,0,0,misc/100/10/10_1100_900.tif
0,0,0,0,0,misc/100/81/81_7100_13100.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_2600_2700.tif
0,0,0,0,0,misc/100/57/57_600_4400.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6000_10700.tif
0,0,0,1,0,Roads/100/101/101_2200_4300.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8400_4200.tif
