index,0,1,2,3,4,5,6,7,8,9,paths
10276,0,1,0,0,0,0,0,0,0,0,train/55/55_3500_2000.tif
10277,0,1,0,0,0,0,0,0,0,0,train/55/55_3500_2100.tif
10278,0,1,0,0,0,0,0,0,0,0,train/55/55_3500_2200.tif
10279,0,1,0,0,0,0,0,0,0,0,train/55/55_3500_2700.tif
10280,0,1,0,0,0,0,0,0,0,0,train/55/55_3500_2900.tif
10281,0,0,0,0,1,0,0,0,0,0,train/55/55_3500_300.tif
10282,0,1,0,0,0,0,0,0,0,0,train/55/55_3500_3000.tif
10283,0,1,0,0,0,0,0,0,0,0,train/55/55_3500_3300.tif
10284,0,0,0,0,1,0,0,0,0,0,train/55/55_3500_400.tif
10285,0,0,0,0,1,0,0,0,0,0,train/55/55_3500_500.tif
10286,0,0,0,0,1,0,0,0,0,0,train/55/55_3500_600.tif
10287,0,0,0,0,1,0,0,0,0,0,train/55/55_3500_700.tif
10288,0,0,0,0,1,0,0,0,0,0,train/55/55_3500_800.tif
10289,0,0,0,0,1,0,0,0,0,0,train/55/55_3500_900.tif
10290,0,0,0,0,1,0,0,0,0,0,train/55/55_3600_1000.tif
10291,0,1,0,0,1,0,0,0,0,0,train/55/55_3600_1100.tif
10292,0,1,0,0,0,0,0,0,0,0,train/55/55_3600_1200.tif
10293,0,1,0,0,0,0,0,0,0,0,train/55/55_3600_1300.tif
10294,0,1,0,0,1,0,0,0,0,0,train/55/55_3600_1800.tif
10295,0,1,0,0,1,0,0,0,0,0,train/55/55_3600_1900.tif
10296,0,0,0,0,1,0,0,0,0,0,train/55/55_3600_200.tif
10297,0,0,0,0,1,0,0,0,0,0,train/55/55_3600_2000.tif
10298,0,1,0,0,0,0,0,0,0,0,train/55/55_3600_2100.tif
10299,0,1,0,0,0,0,0,0,0,0,train/55/55_3600_2200.tif
10300,0,1,0,0,0,0,0,0,0,0,train/55/55_3600_2300.tif
10301,0,1,0,0,0,0,0,0,0,0,train/55/55_3600_2500.tif
10302,0,1,0,0,0,0,0,0,0,0,train/55/55_3600_2600.tif
10303,0,1,0,0,0,0,0,0,0,0,train/55/55_3600_2700.tif
10304,0,0,0,0,1,0,0,0,0,0,train/55/55_3600_300.tif
10305,0,1,0,0,0,0,0,0,0,0,train/55/55_3600_3200.tif
10306,0,0,0,0,1,0,0,0,0,0,train/55/55_3600_400.tif
10307,0,0,0,0,1,0,0,0,0,0,train/55/55_3600_500.tif
10308,0,0,0,0,1,0,0,0,0,0,train/55/55_3600_600.tif
10309,0,0,0,0,1,0,0,0,0,0,train/55/55_3600_700.tif
10310,0,0,0,0,1,0,0,0,0,0,train/55/55_3600_800.tif
10311,0,0,0,0,1,0,0,0,0,0,train/55/55_3600_900.tif
10312,0,0,0,0,1,0,0,0,0,0,train/55/55_3700_100.tif
10313,0,0,0,0,1,0,0,0,0,0,train/55/55_3700_1000.tif
10314,0,0,0,0,1,0,0,0,0,0,train/55/55_3700_1100.tif
10315,0,0,0,0,1,0,0,0,0,0,train/55/55_3700_1200.tif
10316,0,1,0,0,1,0,0,0,0,0,train/55/55_3700_1300.tif
10317,0,1,0,0,0,0,0,0,0,0,train/55/55_3700_1400.tif
10318,0,1,0,0,0,0,0,0,0,0,train/55/55_3700_1500.tif
10319,0,1,0,0,0,0,0,0,0,0,train/55/55_3700_1600.tif
10320,0,1,0,0,1,0,0,0,0,0,train/55/55_3700_1700.tif
10321,0,1,0,0,1,0,0,0,0,0,train/55/55_3700_1800.tif
10322,0,0,0,0,1,0,0,0,0,0,train/55/55_3700_1900.tif
10323,0,0,0,0,1,0,0,0,0,0,train/55/55_3700_200.tif
10324,0,0,0,0,1,0,0,0,0,0,train/55/55_3700_2000.tif
10325,0,1,0,0,1,0,0,0,0,0,train/55/55_3700_2100.tif
10326,0,1,0,0,0,0,0,0,0,0,train/55/55_3700_2200.tif
10327,0,1,0,0,0,0,0,0,0,0,train/55/55_3700_2300.tif
10328,0,1,0,0,0,0,0,0,0,0,train/55/55_3700_2700.tif
10329,0,0,0,0,1,0,0,0,0,0,train/55/55_3700_2800.tif
10330,0,0,0,0,1,0,0,0,0,0,train/55/55_3700_2900.tif
10331,0,0,0,0,1,0,0,0,0,0,train/55/55_3700_300.tif
10332,0,0,0,0,1,0,0,0,0,0,train/55/55_3700_3000.tif
10333,0,1,0,0,0,0,0,0,0,0,train/55/55_3700_3200.tif
10334,0,0,0,0,1,0,0,0,0,0,train/55/55_3700_400.tif
10335,0,0,0,0,1,0,0,0,0,0,train/55/55_3700_500.tif
10336,0,0,0,0,1,0,0,0,0,0,train/55/55_3700_600.tif
10337,0,0,0,0,1,0,0,0,0,0,train/55/55_3700_700.tif
10338,0,0,0,0,1,0,0,0,0,0,train/55/55_3700_800.tif
10339,0,0,0,0,1,0,0,0,0,0,train/55/55_3700_900.tif
10340,0,0,0,0,1,0,0,0,0,0,train/55/55_3800_100.tif
10341,0,0,0,0,1,0,0,0,0,0,train/55/55_3800_1000.tif
10342,0,0,0,0,1,0,0,0,0,0,train/55/55_3800_1100.tif
10343,0,0,0,0,1,0,0,0,0,0,train/55/55_3800_1200.tif
10344,0,0,0,0,1,0,0,0,0,0,train/55/55_3800_1300.tif
10345,0,1,0,0,1,0,0,0,0,0,train/55/55_3800_1400.tif
10346,0,1,0,0,1,0,0,0,0,0,train/55/55_3800_1500.tif
10347,0,1,0,0,1,0,0,0,0,0,train/55/55_3800_1600.tif
10348,0,0,0,0,1,0,0,0,0,0,train/55/55_3800_1700.tif
10349,0,0,0,0,1,0,0,0,0,0,train/55/55_3800_1800.tif
10350,0,0,0,0,1,0,0,0,0,0,train/55/55_3800_1900.tif
10351,0,0,0,0,1,0,0,0,0,0,train/55/55_3800_200.tif
10352,0,0,0,0,1,0,0,0,0,0,train/55/55_3800_2000.tif
10353,0,0,0,0,1,0,0,0,0,0,train/55/55_3800_2100.tif
10354,0,0,0,0,1,0,0,0,0,0,train/55/55_3800_2200.tif
10355,0,1,0,0,0,0,0,0,0,0,train/55/55_3800_2300.tif
10356,0,1,0,0,0,0,0,0,0,0,train/55/55_3800_2500.tif
10357,0,1,0,0,0,0,0,0,0,0,train/55/55_3800_2600.tif
10358,0,1,0,0,1,0,0,0,0,0,train/55/55_3800_2700.tif
10359,0,0,0,0,1,0,0,0,0,0,train/55/55_3800_2800.tif
10360,0,0,0,0,1,0,0,0,0,0,train/55/55_3800_2900.tif
10361,0,0,0,0,1,0,0,0,0,0,train/55/55_3800_300.tif
10362,0,1,0,0,1,0,0,0,0,0,train/55/55_3800_3000.tif
10363,0,1,0,0,1,0,0,0,0,0,train/55/55_3800_3100.tif
10364,0,1,0,0,0,0,0,0,0,0,train/55/55_3800_3200.tif
10365,0,0,0,0,1,0,0,0,0,0,train/55/55_3800_400.tif
10366,0,0,0,0,1,0,0,0,0,0,train/55/55_3800_500.tif
10367,0,0,0,0,1,0,0,0,0,0,train/55/55_3800_600.tif
10368,0,0,0,0,1,0,0,0,0,0,train/55/55_3800_700.tif
10369,0,0,0,0,1,0,0,0,0,0,train/55/55_3800_800.tif
10370,0,0,0,0,1,0,0,0,0,0,train/55/55_3800_900.tif
10371,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_100.tif
10372,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_1000.tif
10373,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_1100.tif
10374,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_1200.tif
10375,0,1,0,0,1,0,0,0,0,0,train/55/55_3900_1300.tif
10376,0,1,0,0,1,0,0,0,0,0,train/55/55_3900_1400.tif
10377,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_1500.tif
10378,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_1600.tif
10379,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_1700.tif
10380,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_1800.tif
10381,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_1900.tif
10382,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_200.tif
10383,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_2000.tif
10384,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_2100.tif
10385,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_2200.tif
10386,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_2300.tif
10387,0,1,0,0,1,0,0,0,0,0,train/55/55_3900_2600.tif
10388,0,1,0,0,1,0,0,0,0,0,train/55/55_3900_2700.tif
10389,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_2800.tif
10390,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_2900.tif
10391,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_300.tif
10392,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_3000.tif
10393,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_3100.tif
10394,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_3200.tif
10395,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_400.tif
10396,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_500.tif
10397,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_600.tif
10398,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_700.tif
10399,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_800.tif
10400,0,0,0,0,1,0,0,0,0,0,train/55/55_3900_900.tif
10401,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_100.tif
10402,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_1000.tif
10403,0,1,0,0,1,0,0,0,0,0,train/55/55_4000_1100.tif
10404,0,1,0,0,1,0,0,0,0,0,train/55/55_4000_1200.tif
10405,0,1,0,0,1,0,0,0,0,0,train/55/55_4000_1300.tif
10406,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_1400.tif
10407,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_1500.tif
10408,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_1600.tif
10409,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_1700.tif
10410,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_1800.tif
10411,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_1900.tif
10412,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_200.tif
10413,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_2000.tif
10414,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_2100.tif
10415,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_2200.tif
10416,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_2300.tif
10417,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_2400.tif
10418,0,1,0,0,1,0,0,0,0,0,train/55/55_4000_2500.tif
10419,0,1,0,0,1,0,0,0,0,0,train/55/55_4000_2600.tif
10420,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_2700.tif
10421,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_2800.tif
10422,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_2900.tif
10423,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_300.tif
10424,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_3000.tif
10425,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_3100.tif
10426,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_400.tif
10427,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_500.tif
10428,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_600.tif
10429,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_700.tif
10430,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_800.tif
10431,0,0,0,0,1,0,0,0,0,0,train/55/55_4000_900.tif
10432,0,1,0,0,1,0,0,0,0,0,train/55/55_4100_1000.tif
10433,0,1,0,0,1,0,0,0,0,0,train/55/55_4100_1100.tif
10434,0,0,0,0,1,0,0,0,0,0,train/55/55_4100_1200.tif
10435,0,0,0,0,1,0,0,0,0,0,train/55/55_4100_1300.tif
10436,0,0,0,0,1,0,0,0,0,0,train/55/55_4100_1400.tif
10437,0,0,0,0,1,0,0,0,0,0,train/55/55_4100_1500.tif
10438,0,0,0,0,1,0,0,0,0,0,train/55/55_4100_1600.tif
10439,0,0,0,0,1,0,0,0,0,0,train/55/55_4100_1700.tif
10440,0,0,0,0,1,0,0,0,0,0,train/55/55_4100_1800.tif
10441,0,0,0,0,1,0,0,0,0,0,train/55/55_4100_1900.tif
10442,0,0,0,0,1,0,0,0,0,0,train/55/55_4100_2000.tif
10443,0,0,0,0,1,0,0,0,0,0,train/55/55_4100_2100.tif
10444,0,0,0,0,1,0,0,0,0,0,train/55/55_4100_2200.tif
10445,0,0,0,0,1,0,0,0,0,0,train/55/55_4100_2300.tif
10446,0,0,0,0,1,0,0,0,0,0,train/55/55_4100_2400.tif
10447,0,0,0,0,1,0,0,0,0,0,train/55/55_4100_2500.tif
10448,0,0,0,0,1,0,0,0,0,0,train/55/55_4100_2600.tif
10449,0,0,0,0,1,0,0,0,0,0,train/55/55_4100_2700.tif
10450,0,0,0,0,1,0,0,0,0,0,train/55/55_4100_2800.tif
10451,0,0,0,0,1,0,0,0,0,0,train/55/55_4100_2900.tif
10452,0,0,0,0,1,0,0,0,0,0,train/55/55_4100_300.tif
10453,0,1,0,0,1,0,0,0,0,0,train/55/55_4100_400.tif
10454,0,1,0,0,1,0,0,0,0,0,train/55/55_4100_500.tif
10455,0,1,0,0,1,0,0,0,0,0,train/55/55_4100_600.tif
10456,0,1,0,0,1,0,0,0,0,0,train/55/55_4100_700.tif
10457,0,1,0,0,1,0,0,0,0,0,train/55/55_4100_800.tif
10458,0,1,0,0,1,0,0,0,0,0,train/55/55_4100_900.tif
10459,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_1000.tif
10460,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_1100.tif
10461,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_1200.tif
10462,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_1300.tif
10463,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_1400.tif
10464,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_1500.tif
10465,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_1600.tif
10466,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_1700.tif
10467,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_1800.tif
10468,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_1900.tif
10469,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_2000.tif
10470,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_2100.tif
10471,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_2200.tif
10472,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_2300.tif
10473,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_2400.tif
10474,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_2500.tif
10475,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_2600.tif
10476,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_2700.tif
10477,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_2800.tif
10478,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_600.tif
10479,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_700.tif
10480,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_800.tif
10481,0,0,0,0,1,0,0,0,0,0,train/55/55_4200_900.tif
10482,0,0,0,0,1,0,0,0,0,0,train/55/55_4300_1000.tif
10483,0,0,0,0,1,0,0,0,0,0,train/55/55_4300_1100.tif
10484,0,0,0,0,1,0,0,0,0,0,train/55/55_4300_1200.tif
10485,0,0,0,0,1,0,0,0,0,0,train/55/55_4300_1300.tif
10486,0,0,0,0,1,0,0,0,0,0,train/55/55_4300_1400.tif
10487,0,0,0,0,1,0,0,0,0,0,train/55/55_4300_1500.tif
10488,0,0,0,0,1,0,0,0,0,0,train/55/55_4300_1600.tif
10489,0,0,0,0,1,0,0,0,0,0,train/55/55_4300_1700.tif
10490,0,0,0,0,1,0,0,0,0,0,train/55/55_4300_1800.tif
10491,0,0,0,0,1,0,0,0,0,0,train/55/55_4300_1900.tif
10492,0,0,0,0,1,0,0,0,0,0,train/55/55_4300_2000.tif
10493,0,0,0,0,1,0,0,0,0,0,train/55/55_4300_2100.tif
10494,0,0,0,0,1,0,0,0,0,0,train/55/55_4300_2200.tif
10495,0,0,0,0,1,0,0,0,0,0,train/55/55_4300_2300.tif
10496,0,0,0,0,1,0,0,0,0,0,train/55/55_4300_2400.tif
10497,0,0,0,0,1,0,0,0,0,0,train/55/55_4300_2500.tif
10498,0,0,0,0,1,0,0,0,0,0,train/55/55_4300_2600.tif
10499,0,0,0,0,1,0,0,0,0,0,train/55/55_4300_800.tif
10500,0,0,0,0,1,0,0,0,0,0,train/55/55_4300_900.tif
10501,0,0,0,0,1,0,0,0,0,0,train/55/55_4400_1000.tif
10502,0,0,0,0,1,0,0,0,0,0,train/55/55_4400_1100.tif
10503,0,0,0,0,1,0,0,0,0,0,train/55/55_4400_1200.tif
10504,0,0,0,0,1,0,0,0,0,0,train/55/55_4400_1300.tif
10505,0,0,0,0,1,0,0,0,0,0,train/55/55_4400_1400.tif
10506,0,0,0,0,1,0,0,0,0,0,train/55/55_4400_1500.tif
10507,0,0,0,0,1,0,0,0,0,0,train/55/55_4400_1600.tif
10508,0,0,0,0,1,0,0,0,0,0,train/55/55_4400_1700.tif
10509,0,0,0,0,1,0,0,0,0,0,train/55/55_4400_1800.tif
10510,0,0,0,0,1,0,0,0,0,0,train/55/55_4400_1900.tif
10511,0,0,0,0,1,0,0,0,0,0,train/55/55_4400_2000.tif
10512,0,0,0,0,1,0,0,0,0,0,train/55/55_4400_2100.tif
10513,0,0,0,0,1,0,0,0,0,0,train/55/55_4400_2200.tif
10514,0,0,0,0,1,0,0,0,0,0,train/55/55_4400_2300.tif
10515,0,0,0,0,1,0,0,0,0,0,train/55/55_4400_2400.tif
10516,0,0,0,0,1,0,0,0,0,0,train/55/55_4400_2500.tif
10517,0,0,0,0,1,0,0,0,0,0,train/55/55_4500_1300.tif
10518,0,0,0,0,1,0,0,0,0,0,train/55/55_4500_1400.tif
10519,0,0,0,0,1,0,0,0,0,0,train/55/55_4500_1500.tif
10520,0,0,0,0,1,0,0,0,0,0,train/55/55_4500_1600.tif
10521,0,0,0,0,1,0,0,0,0,0,train/55/55_4500_1700.tif
10522,0,0,0,0,1,0,0,0,0,0,train/55/55_4500_1800.tif
10523,0,0,0,0,1,0,0,0,0,0,train/55/55_4500_1900.tif
10524,0,0,0,0,1,0,0,0,0,0,train/55/55_4500_2000.tif
10525,0,0,0,0,1,0,0,0,0,0,train/55/55_4500_2100.tif
10526,0,0,0,0,1,0,0,0,0,0,train/55/55_4500_2200.tif
10527,0,0,0,0,1,0,0,0,0,0,train/55/55_4500_2300.tif
10528,0,0,0,0,1,0,0,0,0,0,train/55/55_4500_2400.tif
10529,0,0,0,0,1,0,0,0,0,0,train/55/55_4600_1500.tif
10530,0,0,0,0,1,0,0,0,0,0,train/55/55_4600_1600.tif
10531,0,0,0,0,1,0,0,0,0,0,train/55/55_4600_1700.tif
10532,0,0,0,0,1,0,0,0,0,0,train/55/55_4600_1800.tif
10533,0,0,0,0,1,0,0,0,0,0,train/55/55_4600_1900.tif
10534,0,0,0,0,1,0,0,0,0,0,train/55/55_4600_2000.tif
10535,0,0,0,0,1,0,0,0,0,0,train/55/55_4600_2100.tif
10536,0,0,0,0,1,0,0,0,0,0,train/55/55_4600_2200.tif
10537,0,0,0,0,1,0,0,0,0,0,train/55/55_4700_1700.tif
10538,0,0,0,0,1,0,0,0,0,0,train/55/55_4700_1800.tif
10539,0,0,0,0,1,0,0,0,0,0,train/55/55_4700_1900.tif
10540,0,0,0,0,1,0,0,0,0,0,train/55/55_4700_2000.tif
10541,0,0,0,0,1,0,0,0,0,0,train/55/55_4700_2100.tif
10542,0,0,1,0,0,0,0,0,0,0,train/58/58_1200_1800.tif
10543,0,0,1,0,0,0,0,0,0,0,train/58/58_1200_1900.tif
10544,0,0,0,0,1,0,0,0,0,0,train/58/58_1200_200.tif
10545,0,0,1,0,0,0,0,0,0,0,train/58/58_1200_2000.tif
10546,0,0,1,0,0,0,0,0,0,0,train/58/58_1200_2100.tif
10547,0,0,1,0,0,0,0,0,0,0,train/58/58_1200_2200.tif
10548,0,0,1,0,0,1,0,0,0,0,train/58/58_1200_2300.tif
10549,0,0,1,0,0,1,0,0,0,0,train/58/58_1200_2400.tif
10550,0,0,0,0,0,1,0,0,0,0,train/58/58_1200_2500.tif
10551,0,0,0,0,1,0,0,0,0,0,train/58/58_1200_300.tif
10552,0,0,1,0,1,0,0,0,0,0,train/58/58_1200_400.tif
10553,0,0,1,0,1,0,0,0,0,0,train/58/58_1200_500.tif
10554,0,0,1,0,1,0,0,0,0,0,train/58/58_1200_600.tif
10555,0,0,1,0,1,0,0,0,0,0,train/58/58_1200_700.tif
10556,0,0,1,0,0,0,0,0,0,0,train/58/58_1200_800.tif
10557,0,0,1,0,0,0,0,0,0,0,train/58/58_1200_900.tif
10558,0,0,0,0,1,0,0,0,0,0,train/58/58_1300_100.tif
10559,0,0,1,0,0,0,0,0,0,0,train/58/58_1300_1000.tif
10560,0,0,1,0,0,0,0,0,0,0,train/58/58_1300_1100.tif
10561,0,0,1,0,0,0,0,0,0,0,train/58/58_1300_1200.tif
10562,0,0,1,0,0,0,0,0,0,0,train/58/58_1300_1300.tif
10563,0,0,1,0,0,0,0,0,0,0,train/58/58_1300_1400.tif
10564,0,0,1,0,0,0,0,0,0,0,train/58/58_1300_1500.tif
10565,0,0,1,0,0,0,0,0,0,0,train/58/58_1300_1600.tif
10566,0,0,1,0,0,0,0,0,0,0,train/58/58_1300_1700.tif
10567,0,0,1,0,0,0,0,0,0,0,train/58/58_1300_1800.tif
10568,0,0,1,0,0,0,0,0,0,0,train/58/58_1300_1900.tif
10569,0,0,0,0,1,0,0,0,0,0,train/58/58_1300_200.tif
10570,0,0,1,0,0,0,0,0,0,0,train/58/58_1300_2000.tif
10571,0,0,1,0,0,0,0,0,0,0,train/58/58_1300_2100.tif
10572,0,0,1,0,0,0,0,0,0,0,train/58/58_1300_2200.tif
10573,0,0,1,0,0,1,0,0,0,0,train/58/58_1300_2300.tif
10574,0,0,0,0,1,0,0,0,0,0,train/58/58_1300_300.tif
10575,0,0,0,0,1,0,0,0,0,0,train/58/58_1300_400.tif
10576,0,0,0,0,1,0,0,0,0,0,train/58/58_1300_500.tif
10577,0,0,0,0,1,0,0,0,0,0,train/58/58_1300_600.tif
10578,0,0,1,0,1,0,0,0,0,0,train/58/58_1300_700.tif
10579,0,0,1,0,1,0,0,0,0,0,train/58/58_1300_800.tif
10580,0,0,1,0,0,0,0,0,0,0,train/58/58_1300_900.tif
10581,0,0,1,0,0,0,0,0,0,0,train/58/58_1400_1000.tif
10582,0,0,1,0,0,0,0,0,0,0,train/58/58_1400_1100.tif
10583,0,0,1,0,0,0,0,0,0,0,train/58/58_1400_1200.tif
10584,0,0,1,0,0,0,0,0,0,0,train/58/58_1400_1300.tif
10585,0,0,1,0,0,0,0,0,0,0,train/58/58_1400_1400.tif
10586,0,0,1,0,0,0,0,0,0,0,train/58/58_1400_1500.tif
10587,0,0,1,0,0,0,0,0,0,0,train/58/58_1400_1600.tif
10588,0,0,1,0,0,0,0,0,0,0,train/58/58_1400_1700.tif
10589,0,0,1,0,0,0,0,0,0,0,train/58/58_1400_1800.tif
10590,0,0,1,0,0,0,0,0,0,0,train/58/58_1400_1900.tif
10591,0,0,1,0,0,0,0,0,0,0,train/58/58_1400_2000.tif
10592,0,0,1,0,0,0,0,0,0,0,train/58/58_1400_2100.tif
10593,0,0,1,0,0,0,0,0,0,0,train/58/58_1400_2200.tif
10594,0,0,1,0,0,1,0,0,0,0,train/58/58_1400_2300.tif
10595,0,0,0,0,1,0,0,0,0,0,train/58/58_1400_300.tif
10596,0,0,0,0,1,0,0,0,0,0,train/58/58_1400_400.tif
10597,0,0,0,0,1,0,0,0,0,0,train/58/58_1400_500.tif
10598,0,0,0,0,1,0,0,0,0,0,train/58/58_1400_600.tif
10599,0,0,0,0,1,0,0,0,0,0,train/58/58_1400_700.tif
10600,0,0,1,0,1,0,0,0,0,0,train/58/58_1400_800.tif
10601,0,0,1,0,0,0,0,0,0,0,train/58/58_1400_900.tif
10602,0,0,1,0,0,0,0,0,0,0,train/58/58_1500_1000.tif
10603,0,0,1,0,0,0,0,0,0,0,train/58/58_1500_1100.tif
10604,0,0,1,0,0,0,0,0,0,0,train/58/58_1500_1200.tif
10605,0,0,1,0,0,0,0,0,0,0,train/58/58_1500_1300.tif
10606,0,0,1,0,0,0,0,0,0,0,train/58/58_1500_1400.tif
10607,0,0,1,0,0,0,0,0,0,0,train/58/58_1500_1500.tif
10608,0,0,1,0,0,0,0,0,0,0,train/58/58_1500_1600.tif
10609,0,0,1,0,0,0,0,0,0,0,train/58/58_1500_1700.tif
10610,0,0,1,0,0,0,0,0,0,0,train/58/58_1500_1800.tif
10611,0,0,1,0,0,0,0,0,0,0,train/58/58_1500_1900.tif
10612,0,0,1,0,0,0,0,0,0,0,train/58/58_1500_2000.tif
10613,0,0,1,0,0,0,0,0,0,0,train/58/58_1500_2100.tif
10614,0,0,1,0,0,1,0,0,0,0,train/58/58_1500_2200.tif
10615,0,0,0,0,0,1,0,0,0,0,train/58/58_1500_2300.tif
10616,0,0,0,0,1,0,0,0,0,0,train/58/58_1500_500.tif
10617,0,0,0,0,1,0,0,0,0,0,train/58/58_1500_600.tif
10618,0,0,1,0,1,0,0,0,0,0,train/58/58_1500_700.tif
10619,0,0,1,0,1,0,0,0,0,0,train/58/58_1500_800.tif
10620,0,0,1,0,0,0,0,0,0,0,train/58/58_1500_900.tif
10621,0,0,1,0,0,0,0,0,0,0,train/58/58_1600_1000.tif
10622,0,0,1,0,0,0,0,0,0,0,train/58/58_1600_1100.tif
10623,0,0,1,0,0,0,0,0,0,0,train/58/58_1600_1200.tif
10624,0,0,1,0,0,0,0,0,0,0,train/58/58_1600_1300.tif
10625,0,0,1,0,0,0,0,0,0,0,train/58/58_1600_1400.tif
10626,0,0,1,0,0,0,0,0,0,0,train/58/58_1600_1500.tif
10627,0,0,1,0,0,0,0,0,0,0,train/58/58_1600_1600.tif
10628,0,0,1,0,0,0,0,0,0,0,train/58/58_1600_1700.tif
10629,0,0,1,0,0,0,0,0,0,0,train/58/58_1600_1800.tif
10630,0,0,1,0,0,0,0,0,0,0,train/58/58_1600_1900.tif
10631,0,0,1,0,0,0,0,0,0,0,train/58/58_1600_2000.tif
10632,0,0,1,0,0,0,0,0,0,0,train/58/58_1600_2100.tif
10633,0,0,1,0,0,1,0,0,0,0,train/58/58_1600_2200.tif
10634,0,0,0,0,0,1,0,0,0,0,train/58/58_1600_2300.tif
10635,0,0,1,0,0,0,0,0,0,0,train/58/58_1600_700.tif
10636,0,0,1,0,0,0,0,0,0,0,train/58/58_1600_800.tif
10637,0,0,1,0,0,0,0,0,0,0,train/58/58_1600_900.tif
10638,0,0,1,0,0,0,0,0,0,0,train/58/58_1700_1000.tif
10639,0,0,1,0,0,0,0,0,0,0,train/58/58_1700_1100.tif
10640,0,0,1,0,0,0,0,0,0,0,train/58/58_1700_1200.tif
10641,0,0,1,0,0,0,0,0,0,0,train/58/58_1700_1300.tif
10642,0,0,1,0,0,0,0,0,0,0,train/58/58_1700_1400.tif
10643,0,0,1,0,0,0,0,0,0,0,train/58/58_1700_1500.tif
10644,0,0,1,0,0,0,0,0,0,0,train/58/58_1700_1600.tif
10645,0,0,1,0,0,0,0,0,0,0,train/58/58_1700_1700.tif
